Thermal Neutron Capture Gammas — Target Nucleus 184W

Target Nucleus=184W
Strongest transition  Eγ=4572.64+-0.05 keV    %Iγ=6.37+-0.10
Eγ
(keV)
ΔEγ
(keV)
Iγ/Iγ(max)
(%)
Δ(Iγ/Iγ(max))
 
1980.20		0.70		0.47		0.16	
2029.30		1.00		0.31		0.16	
2037.69		0.21		0.63		0.16	
2037.90		0.40		0.31		0.16	
2043.71		0.11		5.97		0.48	
2044.80		0.90		0.31		0.16	
2048.80		0.30		0.47		0.16	
2057.40		0.30		0.47		0.01	
2067.03		0.22		1.41		0.31	
2067.16		0.08		4.24		0.32	
2073.30		0.90		0.16		0.16	
2085.65		0.25		0.78		0.16	
2087.00		0.50		0.31		0.16	
2098.20		0.70		0.31		0.00	
2107.50		0.40		0.31		0.16	
2113.40		0.40		0.31		0.16	
2120.40		0.50		0.31		0.00	
2126.00		0.40		0.47		0.01	
2130.67		0.24		1.41		0.31	
2132.40		0.40		0.31		0.16	
2155.88		0.17		1.26		0.16	
2161.69		0.18		1.41		0.16	
2174.96		0.17		2.67		0.47	
2178.40		0.60		0.16		0.16	
2188.89		0.25		0.31		0.16	
2191.70		0.40		0.31		0.16	
2199.00		0.50		0.16		0.16	
2202.40		0.40		0.31		0.16	
2202.51		0.12		2.67		0.32	
2226.20		0.40		0.31		0.16	
2229.20		0.60		0.31		0.16	
2231.80		0.30		1.88		0.32	
2244.50		0.40		0.94		0.31	
2260.10		0.60		0.31		0.16	
2269.80		1.50		0.47		0.31	
2272.40		0.40		1.41		0.94	
2274.90		0.30		2.04		0.79	
2283.80		0.30		0.94		0.47	
2286.70		0.30		2.20		0.94	
2297.20		0.30		1.73		0.63	
2326.10		0.30		2.83		0.63	
2329.50		0.30		1.10		0.63	
2334.10		0.30		0.94		0.31	
2361.40		0.30		1.41		0.47	
2370.10		0.30		2.51		0.32	
2385.20		0.60		0.78		0.31	
2415.80		0.50		1.73		0.79	
2418.00		0.40		2.67		0.79	
2443.40		0.30		1.10		0.47	
2456.00		0.40		1.73		0.47	
2459.60		0.70		1.41		0.31	
2477.00		0.30		1.10		0.79	
2504.90		0.80		1.41		0.63	
2511.16		0.18		1.88		0.63	
2516.86		0.22		2.04		0.79	
2537.97		0.14		0.94		0.47	
2552.60		0.13		1.88		0.63	
2562.20		0.40		0.63		0.47	
2590.30		0.17		1.57		0.47	
2601.48		0.20		3.30		0.47	
2604.90		0.24		3.45		0.47	
2609.00		0.50		1.41		0.47	
2626.95		0.15		4.08		0.63	
2630.28		0.24		1.41		0.47	
2646.30		0.30		1.73		0.32	
2652.80		0.30		1.10		0.47	
2659.30		0.30		2.35		0.63	
2662.30		0.80		0.63		0.47	
2690.11		0.18		0.78		0.47	
2700.72		0.21		2.51		0.32	
2704.31		0.20		2.35		0.32	
2762.16		0.15		5.02		0.48	
2768.88		0.22		2.04		0.47	
2775.90		0.30		2.51		0.79	
2788.00		0.30		4.08		0.79	
2803.70		0.30		1.88		0.63	
2810.60		0.50		1.10		0.63	
2826.33		0.15		1.57		0.79	
2831.97		0.16		1.41		0.47	
2843.29		0.17		1.41		0.47	
2873.20		0.23		2.67		0.32	
2882.37		0.24		1.57		0.31	
2898.30		0.40		1.57		0.47	
2942.10		0.40		2.35		0.63	
2950.43		0.14		3.92		0.32	
2956.30		0.22		3.30		0.47	
2969.10		0.15		3.61		0.32	
2993.80		0.40		1.10		0.31	
3016.80		0.30		2.35		0.63	
3025.40		0.60		1.73		0.47	
3069.10		0.60		1.88		0.47	
3072.90		0.30		2.83		0.47	
3079.20		0.40		1.73		0.47	
3085.70		0.40		1.57		0.31	
3098.78		0.14		1.57		0.79	
3103.80		0.40		1.73		0.32	
3109.10		0.30		1.88		0.32	
3122.10		0.30		0.94		0.31	
3144.42		0.18		2.67		0.32	
3149.78		0.15		3.92		0.32	
3163.80		0.30		2.20		0.32	
3170.43		0.16		3.45		0.79	
3174.74		0.14		2.04		1.10	
3178.84		0.21		3.77		0.47	
3185.30		0.30		0.94		0.63	
3201.30		0.50		1.26		0.31	
3225.83		0.12		3.30		0.79	
3234.31		0.23		3.77		0.63	
3237.72		0.25		1.26		0.79	
3243.50		0.40		1.73		0.32	
3268.15		0.09		5.34		0.32	
3274.20		0.50		1.26		0.31	
3292.33		0.23		4.08		1.26	
3313.00		0.40		1.57		0.47	
3320.50		0.50		1.57		0.47	
3328.80		0.30		1.41		0.47	
3337.84		0.19		2.04		0.63	
3346.01		0.19		3.92		0.79	
3350.30		0.50		1.88		0.47	
3362.40		0.30		1.10		0.63	
3369.50		0.30		2.98		0.32	
3374.57		0.14		9.89		0.80	
3377.91		0.23		1.41		0.79	
3385.88		0.20		6.12		0.64	
3414.55		0.21		3.45		0.47	
3427.21		0.24		1.57		0.79	
3438.10		0.30		4.71		0.63	
3441.60		0.90		2.35		0.63	
3458.50		0.90		0.78		0.31	
3469.80		0.50		1.41		0.79	
3478.50		0.70		1.10		0.31	
3485.95		0.12		6.59		0.48	
3499.23		0.14		5.81		0.48	
3529.14		0.18		5.81		0.48	
3538.99		0.23		6.44		0.64	
