2243.40		0.60		0.57		0.13	
2246.26		0.23		<0		.01	
2248.80		1.20					
2249.00		0.50		0.63		0.13	
2254.80		0.50		<0		.01	
2257.30		0.40		0.55		0.14	
2258.01		0.21		<0		.01	
2262.30		0.40		<0		.01	
2266.10		0.30		<0		.01	
2267.23		0.22		1.15		0.20	
2268.00		2.00					
2268.60		0.30		<0		.01	
2271.00		2.00					
2273.50		0.50		<0		.01	
2278.50		0.40		<0		.01	
2283.10		1.60		<0		.01	
2285.41		0.17		0.70		0.11	
2285.80		0.80		<0		.01	
2288.40		1.60		<0		.01	
2292.90		0.30		<0		.01	
2293.04		0.22		0.87		0.10	
2297.80		0.60		<0		.01	
2304.18		0.12		0.02		0.00	
2304.33		0.12		2.02		0.22	
2307.80		0.40		<0		.01	
2314.30		0.40		<0		.01	
2319.00		0.00					
2320.78		0.25		0.90		0.13	
2323.30		1.10					
2325.54		0.12		3.37		0.27	
2325.90		0.80		0.01		0.01	
2327.40		0.30		<0		.01	
2332.20		0.60		<0		.01	
2332.70		0.60		0.88		0.21	
2334.90		0.60		<0		.01	
2336.30		0.50		0.63		0.20	
2337.40		0.70		<0		.01	
2342.50		0.90		0.53		0.13	
2346.20		0.30		<0		.01	
2346.80		0.50		1.15		0.12	
2351.30		0.40		0.01		0.00	
2351.71		0.22		1.83		0.22	
2356.90		0.60		<0		.01	
2357.79		0.23		0.75		0.12	
2362.40		0.60		<0		.01	
2363.80		0.50		0.43		0.12	
2366.00		2.00					
2369.00		2.00					
2369.03		0.17		1.54		0.21	
2380.60		0.40		<0		.01	
2380.80		0.40		0.76		0.12	
2383.20		0.50		<0		.01	
2386.18		0.21		0.64		0.14	
2386.90		0.30		<0		.01	
2392.70		0.40		<0		.01	
2393.35		0.23		1.06		0.11	
2394.80		0.90		<0		.01	
2404.29		0.17		0.02		0.00	
2404.30		0.19		2.21		0.23	
2407.30		0.40		<0		.01	
2413.40		1.10		0.77		0.39	
2413.60		0.30		<0		.01	
2417.93		0.20		<0		.01	
2418.00		0.60		0.87		0.39	
2422.80		0.70		0.87		0.39	
2423.20		0.30		<0		.01	
2432.40		0.30		<0		.01	
2433.77		0.27		1.54		0.30	
2434.90		0.30		<0		.01	
2438.90		0.30		<0		.01	
2439.50		0.40		0.75		0.24	
2443.80		0.30		<0		.01	
2445.74		0.22		0.70		0.25	
2446.50		0.40		<0		.01	
2453.80		0.40		<0		.01	
2454.06		0.24		0.88		0.24	
2457.12		0.19		0.01		0.00	
2458.65		0.25		1.06		0.20	
2460.50		0.30		<0		.01	
2469.40		0.30		<0		.01	
2470.53		0.17		0.32		0.14	
2471.30		0.30		<0		.01	
2473.80		0.50		<0		.01	
2476.38		0.15		0.02		0.00	
2476.41		0.15		1.92		0.22	
2479.30		0.30		<0		.01	
2481.78		0.17		1.06		0.11	
2482.02		0.15		<0		.01	
2488.42		0.11		<0		.01	
2488.80		0.22		1.44		0.13	
2492.71		0.10		<0		.01	
2493.50		0.30		1.15		0.12	
2499.50		0.30		<0		.01	
2499.99		0.20		1.54		0.21	
2502.50		0.30		<0		.01	
2505.00		0.30		0.94		0.14	
2505.40		0.40		<0		.01	
2510.80		0.17		<0		.01	
2511.21		0.17		1.54		0.21	
2517.63		0.25		1.06		0.20	
2517.78		0.16		<0		.01	
2523.00		0.06		0.02		0.00	
2523.06		0.13		2.31		0.23	
2530.10		0.30		<0		.01	
2530.68		0.21		0.91		0.22	
2539.27		0.18		<0		.01	
2539.40		0.30		0.52		0.13	
2543.00		0.30		<0		.01	
2545.00		0.25		0.48		0.14	
2545.80		0.30		<0		.01	
2552.41		0.25		0.49		0.14	
2553.30		0.60		<0		.01	
2557.10		0.40		0.52		0.13	
2557.70		0.60		<0		.01	
2561.90		0.30		0.01		0.00	
2562.01		0.20		2.40		0.24	
2565.00		0.30		0.01		0.00	
2567.30		0.30		1.15		0.12	
2568.90		0.30		<0		.01	
2574.10		0.14		1.06		0.11	
2574.50		0.16		<0		.01	
2589.30		0.50		<0		.01	
2591.00		0.40		<0		.01	
2591.77		0.19		1.35		0.21	
2593.30		0.40		<0		.01	
2609.51		0.18		<0		.01	
2610.50		0.30		0.66		0.13	
2613.80		0.30		<0		.01	
2617.11		0.25		0.49		0.14	
2617.40		0.40		<0		.01	
2624.60		0.40		<0		.01	
2625.90		0.30		0.53		0.16	
2627.50		0.60		<0		.01	
2630.10		0.30		<0		.01	
2639.40		1.00		0.58		0.39	
2640.90		0.30		<0		.01	
2644.00		0.40		<0		.01	
2655.40		0.40		0.77		0.29	
2656.18		0.14		<0		.01	
2662.00		0.30		<0		.01	
2669.01		0.22		<0		.01	
2676.25		0.11		<0		.01	
2676.80		0.60		0.67		0.29	
2682.93		0.08		<0		.01	
2690.90		0.40		<0		.01	
2694.70		0.40		<0		.01	
2700.30		0.30		<0		.01	
2702.80		0.50		<0		.01	
2707.20		1.30		0.24		0.19	
2708.20		0.30		<0		.01	
2715.40		0.60		0.96		0.29	
2715.53		0.16		<0		.01	
2718.87		0.14		<0		.01	
2722.50		0.50		<0		.01	
2726.00		0.40		0.51		0.13	
2726.40		0.30		<0		.01	
2735.16		0.07		<0		.01	
2735.44		0.18		0.91		0.17	
2738.87		0.20		<0		.01	
2741.24		0.25		0.47		0.13	
2741.30		0.30		<0		.01	
2744.20		0.30		<0		.01	
2747.05		0.09		0.01		0.00	
2747.73		0.21		1.25		0.21	
2750.49		0.23		<0		.01	
2758.48		0.09		<0		.01	
2758.70		0.30		0.75		0.16	
2764.40		0.30		<0		.01	
2767.20		0.30		<0		.01	
2770.35		0.20		<0		.01	
2770.60		0.50		0.91		0.14	
2773.70		0.30		<0		.01	
2776.26		0.14		<0		.01	
2784.83		0.22		0.67		0.17	
2785.24		0.07		<0		.01	
2788.20		0.30		<0		.01	
2789.70		0.50		0.88		0.13	
2790.50		0.30		<0		.01	
2794.68		0.12		<0		.01	
2794.80		0.40		0.67		0.13	
2805.50		0.30		<0		.01	
2807.70		0.50		0.29		0.13	
2809.60		0.30		<0		.01	
2815.80		0.30		<0		.01	
2823.70		0.30		<0		.01	
2827.00		0.40		<0		.01	
2832.75		0.18		<0		.01	
2833.50		0.40		0.92		0.21	
2836.35		0.23		<0		.01	
2836.90		1.10		0.39		0.19	
2844.28		0.22		<0		.01	
2845.09		0.20		0.96		0.20	
2847.55		0.11		<0		.01	
2849.90		0.30		1.25		0.12	
2851.56		0.10		<0		.01	
2856.20		0.90		0.31		0.11	
2857.03		0.24		<0		.01	
2862.60		0.30		<0		.01	
2868.63		0.23		<0		.01	
2880.40		0.30		<0		.01	
2880.50		0.90		0.33		0.13	
2885.63		0.18		<0		.01	
2889.50		0.30		<0		.01	
2898.70		0.30		<0		.01	
2901.90		0.60		0.87		0.29	
2901.98		0.24		<0		.01	
2910.42		0.22		0.31		0.14	
2918.20		0.30		<0		.01	
2927.92		0.18		<0		.01	
2928.90		0.21		1.35		0.12	
2931.20		0.50		<0		.01	
2933.30		0.50		<0		.01	
2934.08		0.19		0.63		0.14	
2935.90		0.50		<0		.01	
2938.60		0.30		<0		.01	
2947.40		0.40		0.01		0.00	
2947.71		0.12		1.44		0.13	
2953.30		0.60		<0		.01	
2959.80		0.40		<0		.01	
2966.20		0.30		<0		.01	
2971.34		0.23		<0		.01	
2979.90		0.30		2.40		0.50	
2980.08		0.16		0.01		0.00	
2983.70		0.40		<0		.01	
2985.70		0.40		1.54		0.39	
2986.50		0.40		<0		.01	
3004.56		0.14		<0		.01	
3007.84		0.24		<0		.01	
3011.90		0.30		<0		.01	
3016.80		0.30		<0		.01	
3029.20		0.50		<0		.01	
3033.36		0.19		<0		.01	
3033.50		0.40		0.51		0.12	
3042.91		0.09		<0		.01	
3056.63		0.22		<0		.01	
3067.60		0.30		<0		.01	
3078.10		0.30		<0		.01	
3079.80		0.90		0.43		0.12	
3083.10		0.60		<0		.01	
3084.45		0.20		1.73		0.22	
3085.30		0.60		<0		.01	
3093.20		0.11		2.40		0.24	
3093.35		0.08		0.02		0.00	
3098.62		0.24		<0		.01	
3100.90		0.23		0.96		0.11	
3101.85		0.24		<0		.01	
3106.50		0.30		<0		.01	
3110.30		0.23		<0		.01	
3114.35		0.16		<0		.01	
3124.80		0.40		<0		.01	
3132.60		0.40		<0		.01	
3136.20		0.30		<0		.01	
3136.60		0.90		0.49		0.18	
3148.50		0.40		<0		.01	
3155.60		0.50		<0		.01	
3159.80		0.80		1.83		0.31	
3160.57		0.22		0.01		0.00	
3164.11		0.16		<0		.01	
3172.76		0.23		<0		.01	
3173.80		0.30		1.73		0.40	
3175.43		0.23		<0		.01	
3178.72		0.19		<0		.01	
3186.33		0.16		<0		.01	
3188.00		1.30		0.36		0.17	
3192.30		1.30		0.35		0.17	
3192.30		0.30		<0		.01	
3200.00		0.60		<0		.01	
3202.90		0.30		<0		.01	
3203.29		0.22		1.25		0.12	
3206.71		0.16		<0		.01	
3211.32		0.13		2.31		0.23	
3211.86		0.06		0.03		0.00	
3218.89		0.13		<0		.01	
3224.85		0.22		<0		.01	
3234.10		0.30		<0		.01	
3235.10		0.30		0.88		0.13	
3236.85		0.23		<0		.01	
3244.60		0.30		<0		.01	
3245.00		0.30		0.43		0.13	
3251.62		0.18		<0		.01	
3252.20		0.30		0.53		0.14	
3255.21		0.21		<0		.01	
3267.90		0.30		<0		.01	
3273.30		0.50		<0		.01	
3275.05		0.18		1.54		0.13	
3275.90		0.40		<0		.01	
3290.50		0.70		1.06		0.20	
3290.80		0.30		<0		.01	
3299.80		0.40		<0		.01	
3306.63		0.23		1.83		0.22	
3306.71		0.07		0.01		0.00	
3319.80		0.30		0.53		0.13	
3320.26		0.15		<0		.01	
3333.20		0.30		<0		.01	
3333.80		0.90		0.46		0.20	
3344.32		0.11		1.25		0.30	
3344.53		0.07		0.02		0.00	
3357.01		0.09		0.02		0.00	
3357.06		0.15		1.73		0.40	
3375.11		0.19		0.01		0.00	
3375.13		0.24		0.70		0.21	
3379.20		0.30		1.44		0.21	
3379.30		0.50		<0		.01	
3386.05		0.16		<0		.01	
3386.10		0.30		0.51		0.14	
3391.13		0.19		<0		.01	
3391.70		0.70		0.64		0.14	
3394.30		0.50		<0		.01	
3408.37		0.11		2.21		0.23	
3408.59		0.17		0.02		0.00	
3417.60		0.40		<0		.01	
3418.40		0.30		1.15		0.20	
3420.50		0.60		<0		.01	
3422.42		0.19		2.12		0.23	
3422.60		0.30		0.02		0.00	
3435.10		0.40		<0		.01	
3444.15		0.20		<0		.01	
3448.60		0.60		0.84		0.17	
3448.94		0.16		<0		.01	
3456.27		0.24		<0		.01	
3467.74		0.14		0.02		0.00	
3468.06		0.17		1.63		0.21	
3475.03		0.13		2.31		0.23	
3475.43		0.09		0.02		0.00	
3482.82		0.16		1.73		0.14	
3482.87		0.10		0.02		0.00	
3491.96		0.13		0.02		0.00	
3492.33		0.26		2.21		0.23	
3503.18		0.09		1.73		0.31	
3503.37		0.23		0.01		0.00	
3522.30		0.50		<0		.01	
3522.85		0.23		0.71		0.14	
3524.40		0.50		<0		.01	
3534.40		0.30		0.01		0.00	
3535.00		0.30		0.63		0.14	
3561.44		0.25		1.25		0.12	
3561.78		0.13		0.01		0.00	
3567.80		0.16		2.12		0.23	
3567.87		0.08		0.02		0.00	
3575.56		0.09		0.02		0.00	
3575.80		0.40		2.31		0.50	
3579.15		0.07		0.02		0.00	
3579.50		0.60		2.12		0.31	
3583.13		0.14		<0		.01	
3583.30		0.80		0.67		0.39	
3593.10		0.40		<0		.01	
3597.43		0.26		1.15		0.12	
3597.53		0.12		<0		.01	
3618.30		0.50		<0		.01	
3620.30		0.30		0.57		0.17	
3620.80		0.50		<0		.01	
3626.30		0.40		0.80		0.16	
3626.48		0.14		<0		.01	
3637.95		0.17		<0		.01	
3638.50		0.30		0.67		0.11	
3642.30		0.40		<0		.01	
3655.56		0.20		2.40		0.24	
3655.71		0.06		0.02		0.00	
3668.38		0.14		4.33		0.38	
3668.42		0.04		0.04		0.00	
3673.34		0.11		0.01		0.00	
3673.50		0.40		1.15		0.12	
3687.68		0.08		0.03		0.00	
3688.11		0.16		3.27		0.34	
3697.78		0.15		0.77		0.29	
3697.78		0.08		<0		.01	
3705.19		0.24		<0		.01	
3706.80		0.50		1.25		0.30	
3709.76		0.10		0.01		0.00	
3710.80		0.50		1.25		0.30	
3714.50		0.30		<0		.01	
3731.00		0.50		0.88		0.14	
3731.30		0.30		<0		.01	
3740.25		0.19		2.98		0.26	
3740.37		0.06		0.03		0.00	
3757.06		0.22		1.44		0.13	
3757.30		0.06		0.01		0.00	
3762.83		0.10		0.01		0.00	
3763.11		0.26		1.15		0.12	
3773.49		0.27		1.25		0.21	
3773.50		0.07		0.01		0.00	
3778.60		2.20		0.15		0.11	
3798.29		0.06		0.03		0.00	
3798.38		0.11		3.37		0.27	
3807.03		0.16		0.02		0.00	
3807.43		0.13		1.83		0.14	
3818.40		0.40		<0		.01	
3821.76		0.11		2.12		0.23	
3821.89		0.05		0.02		0.00	
3831.10		0.60		0.36		0.12	
3831.18		0.23		<0		.01	
3841.20		0.40		<0		.01	
3841.50		1.20		0.24		0.14	
3864.20		1.00		0.77		0.29	
3866.24		0.09		0.02		0.00	
3867.87		0.25		1.06		0.39	
3875.94		0.23		<0		.01	
3887.09		0.05		0.03		0.00	
3887.18		0.08		2.88		0.25	
3898.31		0.18		1.25		0.12	
3898.45		0.13		0.01		0.00	
3907.87		0.09		2.60		0.24	
3907.98		0.08		0.02		0.00	
3924.67		0.22		<0		.01	
3924.80		0.90		0.23		0.09	
3931.30		0.40		<0		.01	
3943.04		0.10		0.02		0.00	
3943.10		0.12		2.02		0.15	
3955.30		0.12		0.02		0.00	
3955.76		0.17		1.73		0.14	
3959.35		0.19		<0		.01	
3981.77		0.17		1.63		0.21	
3981.89		0.10		0.01		0.00	
3993.85		0.23		<0		.01	
4014.18		0.06		7.98		0.67	
4014.19		0.07		0.07		0.00	
4021.20		0.60		0.88		0.16	
4021.50		0.40		<0		.01	
4026.16		0.09		0.04		0.00	
4026.24		0.13		4.04		0.37	
4033.56		0.22		<0		.01	
4034.00		0.40		0.85		0.17	
4064.51		0.11		3.85		0.36	
4064.61		0.07		0.03		0.00	
4091.91		0.14		1.63		0.21	
4092.07		0.22		0.01		0.00	
4099.10		0.70		<0		.01	
4131.60		0.14		0.01		0.00	
4132.30		0.70		1.35		0.30	
4162.34		0.21		2.69		0.33	
4162.47		0.07		0.02		0.00	
4200.50		0.12		<0		.01	
4201.18		0.27		0.88		0.14	
4208.79		0.10		<0		.01	
4216.80		0.30		<0		.01	
4226.12		0.23		<0		.01	
4246.62		0.05		9.42		0.79	
4246.72		0.06		0.09		0.01	
4275.60		0.60		0.39		0.11	
4275.70		0.30		<0		.01	
4289.90		0.30		0.78		0.10	
4289.95		0.16		<0		.01	
4297.40		0.30		0.96		0.11	
4297.64		0.14		<0		.01	
4304.65		0.07		4.42		0.39	
4304.72		0.08		0.05		0.00	
4321.22		0.17		1.35		0.12	
4321.26		0.12		0.01		0.00	
4345.40		1.30		<0		.01	
4353.80		0.50		<0		.01	
4357.30		0.40		0.57		0.11	
4357.40		0.30		<0		.01	
4367.06		0.05		0.05		0.00	
4367.19		0.05		5.77		0.44	
4379.78		0.06		3.85		0.29	
4379.87		0.05		0.04		0.00	
4401.35		0.21		<0		.01	
4402.80		0.50		0.42		0.13	
4406.33		0.24		<0		.01	
4439.50		0.90		0.20		0.07	
4454.60		0.70		0.42		0.08	
4460.52		0.05		0.03		0.00	
4460.60		0.11		2.79		0.25	
4465.76		0.24		<0		.01	
4467.20		0.60		0.47		0.08	
4474.10		0.60		0.39		0.08	
4474.30		0.60		<0		.01	
4492.70		0.30		<0		.01	
4518.12		0.06		8.56		0.69	
4518.18		0.04		0.09		0.01	
4528.00		1.20		<0		.01	
4530.00		0.60		0.68		0.21	
4530.80		1.00		<0		.01	
4557.60		0.80		1.15		0.30	
4557.65		0.15		<0		.01	
4562.72		0.05		0.06		0.00	
4562.87		0.17		5.77		0.58	
4578.40		0.70		0.64		0.20	
4579.09		0.12		<0		.01	
4604.67		0.11		<0		.01	
4604.80		0.70		0.67		0.29	
4620.90		0.30		<0		.01	
4634.73		0.06		0.03		0.00	
4634.80		0.11		3.27		0.27	
4705.30		0.40		<0		.01	
4719.78		0.05		0.04		0.00	
4719.86		0.08		3.85		0.36	
4727.90		0.80		0.39		0.09	
4727.94		0.14		<0		.01	
4753.10		1.20		<0		.01	
4818.10		0.50		<0		.01	
4855.40		0.40		<0		.01	
4881.14		0.18		1.25		0.12	
4881.36		0.07		0.01		0.00	
4899.20		0.90		<0		.01	
5040.90		0.30		<0		.01	
5164.50		0.05		37.60		2.46	
5164.62		0.09		0.39		0.04	
5256.15		0.13		2.69		0.25	
5256.19		0.04		0.03		0.00	
5981.70		0.22		<0		.01	
6091.20		0.30		<0		.01	
6144.15		0.04		0.40		0.02	
6144.23		0.08		36.44		2.92	
6190.60		0.04		1.07		0.07	
6190.66		0.10		100.00		8.16	
	182Ta		By Target	183W	
